dataset,trial,layer,mode,bit_setting,bits,logit_cosine_similarity,logit_mae,logit_mse,next_logit_kl,logit_spearman,logit_top1_match,logit_top5_match,logit_top5_overlap,hidden_cosine_similarity,hidden_mae,hidden_mse,attention_output_relative_error,memory_bits,memory_ratio_vs_exact,prefill_seconds,decode_seconds,peak_vram_mb,key_mode,value_mode,value_rotation_policy,rotation_seed,qjl_seed
paper_captured:coding,0,5,key_only_random,3.5,3.5,0.99609375,9.75,153.0,-4.733165431326071e-29,0.9868447780609131,1.0,1.0,0.875,1.0,0.006744384765625,0.00049591064453125,0.01226806640625,317440.0,0.60546875,0.026132699989830144,0.003969500001403503,0.0,key_only_random,exact,exact,20701.0,20773.0
paper_captured:coding,0,5,full_kv,3.5,3.5,0.99609375,9.75,153.0,-4.733165431326071e-29,0.9868447780609131,1.0,1.0,0.875,0.984375,0.216796875,0.07666015625,0.15234375,109568.0,0.208984375,0.04623399999400135,0.0032990999898174778,0.0,full_kv,full_kv,random_haar,20701.0,20773.0
paper_captured:coding,0,5,key_only_random,4,4.0,0.99609375,6.0625,59.5,3.549874073494553e-29,0.9927419424057007,1.0,1.0,0.9375,1.0,0.0040283203125,0.00010156631469726562,0.005523681640625,329728.0,0.62890625,0.02326470000843983,0.0033228999964194372,0.0,key_only_random,exact,exact,20706.0,20778.0
paper_captured:coding,0,5,full_kv,4,4.0,0.99609375,6.0625,59.5,3.549874073494553e-29,0.9927419424057007,1.0,1.0,0.9375,0.99609375,0.1376953125,0.031494140625,0.09765625,134144.0,0.255859375,0.04449060000479221,0.0027714000025298446,0.0,full_kv,full_kv,random_haar,20706.0,20778.0
paper_captured:coding,0,5,key_only_random,8,8.0,0.99609375,1.609375,4.90625,1.1832913578315177e-29,0.9990423321723938,1.0,1.0,0.9750000238418579,1.0,0.0017852783203125,3.3855438232421875e-05,0.003204345703125,395264.0,0.75390625,0.02528139999776613,0.004356499994173646,0.0,key_only_random,exact,exact,20746.0,20818.0
paper_captured:coding,0,5,full_kv,8,8.0,0.99609375,1.609375,4.90625,1.1832913578315177e-29,0.9990423321723938,1.0,1.0,0.9750000238418579,1.0,0.041748046875,0.002899169921875,0.0296630859375,265216.0,0.505859375,0.04358459998911712,0.0019783000025199726,0.0,full_kv,full_kv,random_haar,20746.0,20818.0
paper_captured:coding,0,6,exact,exact,,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,524288.0,1.0,0.0006773999921279028,0.00042240000038873404,0.0,,,,,
paper_captured:coding,0,6,key_only_random,2,2.0,0.9921875,18.125,502.0,-4.288203391799705e-35,0.9806451797485352,1.0,1.0,0.9000000357627869,1.0,0.005035400390625,0.00028228759765625,0.004974365234375,296960.0,0.56640625,0.03452339999785181,0.006053300006897189,0.0,key_only_random,exact,exact,20817.0,20889.0
paper_captured:coding,0,6,full_kv,2,2.0,0.9921875,18.125,502.0,-4.288203391799705e-35,0.9806451797485352,1.0,1.0,0.9000000357627869,0.94140625,0.82421875,1.2890625,0.333984375,68608.0,0.130859375,0.0540921000065282,0.0056324000033782795,0.0,full_kv,full_kv,random_haar,20817.0,20889.0
paper_captured:coding,0,6,key_only_random,2.5,2.5,0.99609375,13.0625,282.0,9.73309322480854e-36,0.9746975898742676,1.0,1.0,0.8625000715255737,1.0,0.0030975341796875,6.866455078125e-05,0.00244140625,301056.0,0.57421875,0.02703260000271257,0.0033506000036140904,0.0,key_only_random,exact,exact,20822.0,20894.0
